time_s,T_fault_Nm,T_fault_over_T_nom_percent,omega_m_rad_per_s,abs_i_s_peak_A
2.120424084816963876e-03,-2.798285382324550028e+02,-2.139876219059719915e+02,1.231504320207198901e+02,1.402628017084194880e+02
2.160432086417283810e-03,-2.861505889815379078e+02,-2.188221559885583360e+02,1.231504320207198901e+02,1.436383106654001551e+02
2.200440088017603744e-03,-2.923960083163424315e+02,-2.235980892786440108e+02,1.231504320207198901e+02,1.469994452429509408e+02
2.240448089617924111e-03,-2.985637846588041384e+02,-2.283146482125827390e+02,1.231504320207198901e+02,1.503458903019405568e+02
2.280456091218244045e-03,-3.046529288188972941e+02,-2.329710763470804693e+02,1.231504320207198901e+02,1.536773482867588712e+02
2.320464092818563979e-03,-3.106624740928482424e+02,-2.375666344343001981e+02,1.231504320207198901e+02,1.569935373665774989e+02
2.360472094418883914e-03,-3.165914763559256926e+02,-2.421006004928196660e+02,1.231504320207198901e+02,1.602941898253118893e+02
2.400480096019204281e-03,-3.224390141498144544e+02,-2.465722698744468175e+02,1.231504320207198901e+02,1.635790506625509408e+02
2.440488097619524215e-03,-3.282041887645851261e+02,-2.509809553269028015e+02,1.231504320207198901e+02,1.668478763740947386e+02
2.480496099219844149e-03,-3.338861243152662155e+02,-2.553259870523775703e+02,1.231504320207198901e+02,1.701004338859289930e+02
2.520504100820164517e-03,-3.394839678130330753e+02,-2.596067127619685948e+02,1.231504320207198901e+02,1.733364996197161361e+02
2.560512102420484451e-03,-3.449968892310261595e+02,-2.638224977260127275e+02,1.231504320207198901e+02,1.765558586713734144e+02
2.600520104020804385e-03,-3.504240815648103080e+02,-2.679727248203202521e+02,1.231504320207198901e+02,1.797583040871877813e+02
2.640528105621124753e-03,-3.557647608874926846e+02,-2.720567945683236530e+02,1.231504320207198901e+02,1.829436362243052372e+02
2.680536107221444687e-03,-3.610181663995133476e+02,-2.760741251791536115e+02,1.231504320207198901e+02,1.861116621844127792e+02
2.720544108821764621e-03,-3.661835604731263629e+02,-2.800241525816533112e+02,1.231504320207198901e+02,1.892621953110877939e+02
2.760552110422084988e-03,-3.712602286915900436e+02,-2.839063304543485060e+02,1.231504320207198901e+02,1.923950547426734943e+02
2.800560112022404922e-03,-3.762474798830832583e+02,-2.877201302513828978e+02,1.231504320207198901e+02,1.955100650137018192e+02
2.840568113622724856e-03,-3.811446461493719085e+02,-2.914650412244400286e+02,1.231504320207198901e+02,1.986070556988672706e+02
2.880576115223044791e-03,-3.859510828892432528e+02,-2.951405704406637369e+02,1.231504320207198901e+02,2.016858610943805843e+02
2.920584116823365158e-03,-3.906661688167321245e+02,-2.987462427965958227e+02,1.231504320207198901e+02,2.047463199322359060e+02
2.960592118423685092e-03,-3.952893059741619481e+02,-3.022816010281488275e+02,1.231504320207198901e+02,2.077882751235211174e+02
3.000600120024005026e-03,-3.998199197400248863e+02,-3.057462057166316640e+02,1.231504320207198901e+02,2.108115735274090241e+02
3.040608121624325394e-03,-4.042574588317276607e+02,-3.091396352908498670e+02,1.231504320207198901e+02,2.138160657429049820e+02
3.080616123224645328e-03,-4.086013953032263544e+02,-3.124614860252966082e+02,1.231504320207198901e+02,2.168016059207949695e+02
3.120624124824965262e-03,-4.128512245375810608e+02,-3.157113720344590320e+02,1.231504320207198901e+02,2.197680515935639107e+02
