time_s,T_fault_Nm,T_fault_over_T_nom_percent,T_envelope_Nm,T_envelope_over_T_nom_percent
1.465093018603720876e-01,2.539388970218208960e-02,1.941895598867927897e-02,5.487541979945809167e-02,4.196377059377427721e-02
1.465493098619724266e-01,2.604452196715808382e-02,1.991650084953207681e-02,5.473753021969954974e-02,4.185832508258902074e-02
1.465893178635727379e-01,2.668604835043001874e-02,2.040708235352529584e-02,5.459998712542186994e-02,4.175314453224207578e-02
1.466293258651730491e-01,2.731837070114974744e-02,2.089062544374472793e-02,5.446278964598472161e-02,4.164822827694626695e-02
1.466693338667733881e-01,2.794139342501815448e-02,2.136705701829425680e-02,5.432593691293580856e-02,4.154357565258762902e-02
1.467093418683736994e-01,2.855502349288594269e-02,2.183630593687292329e-02,5.418942806000531798e-02,4.143918599672113956e-02
1.467493498699740107e-01,2.915917044874350578e-02,2.229830302688487476e-02,5.405326222309962680e-02,4.133505864856596573e-02
1.467893578715743219e-01,2.975374641708613405e-02,2.275298108907160971e-02,5.391743854029684702e-02,4.123119294900198795e-02
1.468293658731746609e-01,3.033866610966973534e-02,2.320027490267814740e-02,5.378195615184044875e-02,4.112758824056498425e-02
1.468693738747749722e-01,3.091384683164643404e-02,2.364012123014496564e-02,5.364681420013481944e-02,4.102424386744319557e-02
1.469093818763752834e-01,3.147920848709516439e-02,2.407245882133732251e-02,5.351201182973903958e-02,4.092115917547257953e-02
1.469493898779756225e-01,3.203467358393447678e-02,2.449722841730210196e-02,5.337754818736140799e-02,4.081833351213261241e-02
1.469893978795759337e-01,3.258016723823064370e-02,2.491437275356228609e-02,5.324342242185502866e-02,4.071576622654294458e-02
1.470294058811762450e-01,3.311561717790032638e-02,2.532383656294840898e-02,5.310963368421108693e-02,4.061345666945822414e-02
1.470694138827765840e-01,3.364095374580629294e-02,2.572556657796588875e-02,5.297618112755440867e-02,4.051140419326469677e-02
1.471094218843768953e-01,3.415610990225088212e-02,2.611951153270179043e-02,5.284306390713813112e-02,4.040960815197620210e-02
1.471494298859772065e-01,3.466102122687315934e-02,2.650562216427562387e-02,5.271028118033745796e-02,4.030806790122928168e-02
1.471894378875775455e-01,3.515562591994799563e-02,2.688385121383273652e-02,5.257783210664530860e-02,4.020678279827996637e-02
1.472294458891778568e-01,3.563986480308729138e-02,2.725415342708056160e-02,5.244571584766651723e-02,4.010575220199925212e-02
1.472694538907781681e-01,3.611368131935697307e-02,2.761648555437808128e-02,5.231393156711260095e-02,4.000497547286915173e-02
1.473094618923785071e-01,3.657702153279852181e-02,2.797080635036994570e-02,5.218247843079650700e-02,3.990445197297867730e-02
1.473494698939788183e-01,3.702983412736960550e-02,2.831707657317633978e-02,5.205135560662728367e-02,3.980418106601972539e-02
1.473894778955791296e-01,3.747207040530073363e-02,2.865525898313632178e-02,5.192056226460494556e-02,3.970416211728317740e-02
1.474294858971794686e-01,3.790368428487440877e-02,2.898531834110951513e-02,5.179009757681472814e-02,3.960439449365452114e-02
1.474694938987797799e-01,3.832463229762583801e-02,2.930722140633545969e-02,5.165996071742288281e-02,3.950487756361059644e-02
1.475095019003800911e-01,3.873487358497628569e-02,2.962093693385910859e-02,5.153015086267014738e-02,3.940561069721463389e-02
1.475495099019804301e-01,3.913436989429373847e-02,2.992643567151838380e-02,5.140066719086745783e-02,3.930659326611297272e-02
1.475895179035807414e-01,3.952308557439083991e-02,3.022369035650138494e-02,5.127150888239074417e-02,3.920782464353106400e-02
1.476295259051810527e-01,3.990098757046352945e-02,3.051267571147592977e-02,5.114267511967493518e-02,3.910930420426888404e-02
1.476695339067813639e-01,4.026804541846950442e-02,3.079336844029072554e-02,5.101416508720973964e-02,3.901103132469774248e-02
1.477095419083817029e-01,4.062423123895743393e-02,3.106574722325646659e-02,5.088597797153363023e-02,3.891300538275564713e-02
